version,version_season,season,episode,day,tribe_status,tribe,castaway,vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id,sog_id,challenge_id,vote_event,vote_event_outcome,immunity,split_vote
US,US43,43,3,7,Original,Vesi,Dwight,Nneka,False,False,Nneka,3,1,US0629,US0640,US0640,3,4.0,,,,
US,US43,43,3,7,Original,Vesi,Jesse,Nneka,False,False,Nneka,3,1,US0634,US0640,US0640,3,4.0,,,,
US,US43,43,3,7,Original,Vesi,Nneka,Noelle,False,False,Nneka,3,1,US0640,US0641,US0640,3,4.0,,,,
US,US43,43,3,7,Original,Vesi,Noelle,Nneka,False,False,Nneka,3,1,US0641,US0640,US0640,3,4.0,,,,
US,US43,43,4,9,Original,Coco,Cassidy,Lindsay,False,False,Lindsay,4,1,US0627,US0637,US0637,4,6.0,,,,
US,US43,43,4,9,Original,Coco,Geo,Cassidy,False,False,Lindsay,4,1,US0631,US0627,US0637,4,6.0,,,,
US,US43,43,4,9,Original,Coco,James,Lindsay,False,False,Lindsay,4,1,US0632,US0637,US0637,4,6.0,,,,
US,US43,43,4,9,Original,Coco,Karla,Lindsay,False,False,Lindsay,4,1,US0636,US0637,US0637,4,6.0,,,,
US,US43,43,4,9,Original,Coco,Lindsay,Geo,False,False,Lindsay,4,1,US0637,US0631,US0637,4,6.0,,,,
US,US43,43,4,9,Original,Coco,Ryan,Lindsay,False,False,Lindsay,4,1,US0643,US0637,US0637,4,6.0,,,,
US,US43,43,5,11,Original,Coco,Cassidy,Geo,False,False,Geo,5,1,US0627,US0631,US0631,5,7.0,,,,
US,US43,43,5,11,Original,Coco,Geo,Cassidy,False,False,Geo,5,1,US0631,US0627,US0631,5,7.0,,,,
US,US43,43,5,11,Original,Coco,James,Geo,False,False,Geo,5,1,US0632,US0631,US0631,5,7.0,,,,
US,US43,43,5,11,Original,Coco,Karla,Geo,False,False,Geo,5,1,US0636,US0631,US0631,5,7.0,,,,
US,US43,43,5,11,Original,Coco,Ryan,Cassidy,False,False,Geo,5,1,US0643,US0627,US0631,5,7.0,,,,
US,US43,43,6,13,Merged,Gaia,Cassidy,Elie,False,False,Elie,6,1,US0627,US0630,US0630,6,8.0,,,,
US,US43,43,6,13,Merged,Gaia,Cody,Elie,False,False,Elie,6,1,US0628,US0630,US0630,6,8.0,,,,
US,US43,43,6,13,Merged,Gaia,Dwight,Elie,False,False,Elie,6,1,US0629,US0630,US0630,6,8.0,,,Individual,
US,US43,43,6,13,Merged,Gaia,Elie,James,False,False,Elie,6,1,US0630,US0632,US0630,6,8.0,,,,
US,US43,43,6,13,Merged,Gaia,James,Elie,False,False,Elie,6,1,US0632,US0630,US0630,6,8.0,,,,
US,US43,43,6,13,Merged,Gaia,Jeanine,,False,False,Elie,6,1,US0633,,US0630,6,8.0,Summit,Lost vote,Individual,
US,US43,43,6,13,Merged,Gaia,Jesse,,False,False,Elie,6,1,US0634,,US0630,6,8.0,Summit,Lost vote,,
US,US43,43,6,13,Merged,Gaia,Karla,Owen,False,False,Elie,6,1,US0636,US0642,US0630,6,8.0,,,Individual,
US,US43,43,6,13,Merged,Gaia,Gabler,Elie,False,False,Elie,6,1,US0638,US0630,US0630,6,8.0,,,Individual,
US,US43,43,6,13,Merged,Gaia,Noelle,Cassidy,False,False,Elie,6,1,US0641,US0627,US0630,6,8.0,,,Individual,
US,US43,43,6,13,Merged,Gaia,Owen,James,False,False,Elie,6,1,US0642,US0632,US0630,6,8.0,,,,
US,US43,43,6,13,Merged,Gaia,Ryan,Elie,False,False,Elie,6,1,US0643,US0630,US0630,6,8.0,,,Individual,
US,US43,43,6,13,Merged,Gaia,Sami,Elie,False,False,Elie,6,1,US0644,US0630,US0630,6,8.0,,,,
US,US43,43,7,14,Merged,Gaia,Cassidy,Dwight,False,False,Dwight,7,1,US0627,US0629,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Cody,Dwight,False,False,Dwight,7,1,US0628,US0629,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Dwight,James,False,False,Dwight,7,1,US0629,US0632,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,James,Dwight,False,False,Dwight,7,1,US0632,US0629,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Jeanine,Ryan,False,False,Dwight,7,1,US0633,US0643,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Jesse,Dwight,False,False,Dwight,7,1,US0634,US0629,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Karla,Dwight,False,False,Dwight,7,1,US0636,US0629,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Gabler,Ryan,False,False,Dwight,7,1,US0638,US0643,US0629,7,9.0,,,Individual,
US,US43,43,7,14,Merged,Gaia,Noelle,James,False,False,Dwight,7,1,US0641,US0632,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Owen,Ryan,False,False,Dwight,7,1,US0642,US0643,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Ryan,Dwight,False,False,Dwight,7,1,US0643,US0629,US0629,7,9.0,,,,
US,US43,43,7,14,Merged,Gaia,Sami,Dwight,False,False,Dwight,7,1,US0644,US0629,US0629,7,9.0,,,,
US,US43,43,8,16,Merged,Gaia,Cassidy,Ryan,False,False,Jeanine,8,1,US0627,US0643,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Cody,Jeanine,False,False,Jeanine,8,1,US0628,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,James,Jeanine,False,False,Jeanine,8,1,US0632,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Jeanine,Ryan,False,False,Jeanine,8,1,US0633,US0643,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Jesse,Jeanine,False,False,Jeanine,8,1,US0634,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Karla,Jeanine,False,False,Jeanine,8,1,US0636,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Gabler,Jeanine,False,False,Jeanine,8,1,US0638,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Noelle,Jeanine,False,False,Jeanine,8,1,US0641,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Owen,Jeanine,False,False,Jeanine,8,1,US0642,US0633,US0633,8,10.0,,,Individual,
US,US43,43,8,16,Merged,Gaia,Ryan,Jeanine,False,False,Jeanine,8,1,US0643,US0633,US0633,8,10.0,,,,
US,US43,43,8,16,Merged,Gaia,Sami,Jeanine,False,False,Jeanine,8,1,US0644,US0633,US0633,8,10.0,,,,
US,US43,43,9,17,Merged,Gaia,James,Owen,False,False,James,9,1,US0632,US0642,US0632,9,11.0,,,,
US,US43,43,9,17,Merged,Gaia,Karla,James,False,False,James,9,1,US0636,US0632,US0632,9,11.0,,,Individual,
US,US43,43,9,17,Merged,Gaia,Noelle,James,False,False,James,9,1,US0641,US0632,US0632,9,11.0,,,,
US,US43,43,9,17,Merged,Gaia,Noelle,James,False,False,James,9,1,US0641,US0632,US0632,9,11.0,Steal a vote,Extra vote,,
US,US43,43,9,17,Merged,Gaia,Owen,,False,False,James,9,1,US0642,,US0632,9,11.0,Steal a vote,Lost vote,,
US,US43,43,9,17,Merged,Gaia,Sami,James,False,False,James,9,1,US0644,US0632,US0632,9,11.0,,,,
US,US43,43,9,17,Merged,Gaia,Cassidy,Ryan,False,False,Ryan,10,1,US0627,US0643,US0643,10,11.0,,,,
US,US43,43,9,17,Merged,Gaia,Cody,Ryan,False,False,Ryan,10,1,US0628,US0643,US0643,10,11.0,,,Individual,
US,US43,43,9,17,Merged,Gaia,Jesse,Ryan,False,False,Ryan,10,1,US0634,US0643,US0643,10,11.0,,,,
US,US43,43,9,17,Merged,Gaia,Gabler,Ryan,False,False,Ryan,10,1,US0638,US0643,US0643,10,11.0,,,,
US,US43,43,9,17,Merged,Gaia,Ryan,Cassidy,False,False,Ryan,10,1,US0643,US0627,US0643,10,11.0,,,,
US,US43,43,10,19,Merged,Gaia,Cassidy,Noelle,False,False,Noelle,11,1,US0627,US0641,US0641,11,13.0,,,Individual,
US,US43,43,10,19,Merged,Gaia,Cody,Noelle,False,False,Noelle,11,1,US0628,US0641,US0641,11,13.0,,,,
US,US43,43,10,19,Merged,Gaia,Jesse,Noelle,False,False,Noelle,11,1,US0634,US0641,US0641,11,13.0,,,,
US,US43,43,10,19,Merged,Gaia,Karla,Noelle,False,False,Noelle,11,1,US0636,US0641,US0641,11,13.0,,,,
US,US43,43,10,19,Merged,Gaia,Gabler,Noelle,False,False,Noelle,11,1,US0638,US0641,US0641,11,13.0,,,,
US,US43,43,10,19,Merged,Gaia,Noelle,Sami,False,False,Noelle,11,1,US0641,US0644,US0641,11,13.0,,,,
US,US43,43,10,19,Merged,Gaia,Owen,Karla,False,False,Noelle,11,1,US0642,US0636,US0641,11,13.0,,,,
US,US43,43,10,19,Merged,Gaia,Sami,Karla,False,False,Noelle,11,1,US0644,US0636,US0641,11,13.0,,,,
US,US43,43,11,21,Merged,Gaia,Cassidy,Sami,False,False,Sami,12,1,US0627,US0644,US0644,12,14.0,,,,
US,US43,43,11,21,Merged,Gaia,Cody,Sami,False,False,Sami,12,1,US0628,US0644,US0644,12,14.0,,,Individual,
US,US43,43,11,21,Merged,Gaia,Jesse,Sami,False,False,Sami,12,1,US0634,US0644,US0644,12,14.0,,,,
US,US43,43,11,21,Merged,Gaia,Karla,Sami,False,False,Sami,12,1,US0636,US0644,US0644,12,14.0,,,Individual,
US,US43,43,11,21,Merged,Gaia,Gabler,Sami,False,False,Sami,12,1,US0638,US0644,US0644,12,14.0,,,,
US,US43,43,11,21,Merged,Gaia,Owen,Sami,False,False,Sami,12,1,US0642,US0644,US0644,12,14.0,,,Individual,
US,US43,43,11,21,Merged,Gaia,Sami,,False,False,Sami,12,1,US0644,,US0644,12,14.0,Shot in the dark,Not safe,,
US,US43,43,12,23,Merged,Gaia,Cassidy,Cody,False,False,Cody,13,1,US0627,US0628,US0628,13,16.0,,,Individual,
US,US43,43,12,23,Merged,Gaia,Cody,Karla,True,False,Cody,13,1,US0628,US0636,US0628,13,16.0,,,,
US,US43,43,12,23,Merged,Gaia,Jesse,Cody,False,False,Cody,13,1,US0634,US0628,US0628,13,16.0,,,Hidden,
US,US43,43,12,23,Merged,Gaia,Karla,Owen,True,False,Cody,13,1,US0636,US0642,US0628,13,16.0,,,,
US,US43,43,12,23,Merged,Gaia,Gabler,Cody,False,False,Cody,13,1,US0638,US0628,US0628,13,16.0,,,,
US,US43,43,12,23,Merged,Gaia,Owen,Cody,False,False,Cody,13,1,US0642,US0628,US0628,13,16.0,,,,
US,US43,43,13,24,Merged,Gaia,Cassidy,Karla,False,False,Karla,14,1,US0627,US0636,US0636,14,17.0,,,,
US,US43,43,13,24,Merged,Gaia,Jesse,Karla,False,False,Karla,14,1,US0634,US0636,US0636,14,17.0,,,Hidden,
US,US43,43,13,24,Merged,Gaia,Karla,Jesse,True,False,Karla,14,1,US0636,US0634,US0636,14,17.0,,,,
US,US43,43,13,24,Merged,Gaia,Gabler,Karla,False,False,Karla,14,1,US0638,US0636,US0636,14,17.0,,,,
US,US43,43,13,24,Merged,Gaia,Owen,Karla,False,False,Karla,14,1,US0642,US0636,US0636,14,17.0,,,Individual,
US,US43,43,13,25,Merged,Gaia,Cassidy,,False,False,Jesse,15,1,US0627,,US0634,15,18.0,Fire challenge (f4),Immune,Individual,
US,US43,43,13,25,Merged,Gaia,Jesse,,False,False,Jesse,15,1,US0634,,US0634,15,18.0,Fire challenge (f4),Lost,,
US,US43,43,13,25,Merged,Gaia,Gabler,,False,False,Jesse,15,1,US0638,,US0634,15,18.0,Fire challenge (f4),Won,,
US,US43,43,13,25,Merged,Gaia,Owen,,False,False,Jesse,15,1,US0642,,US0634,15,18.0,Fire challenge (f4),Saved,,
US,US42,42,1,3,Original,Ika,Drea,Zach,False,False,Zach,2,1,US0611,US0626,US0626,2,2.0,,,,
US,US42,42,1,3,Original,Ika,Rocksroy,Zach,False,False,Zach,2,1,US0622,US0626,US0626,2,2.0,,,,
US,US42,42,1,3,Original,Ika,Romeo,Zach,False,False,Zach,2,1,US0623,US0626,US0626,2,2.0,,,,
US,US42,42,1,3,Original,Ika,Swati,Zach,False,False,Zach,2,1,US0624,US0626,US0626,2,2.0,,,,
US,US42,42,1,3,Original,Ika,Tori,Zach,False,False,Zach,2,1,US0625,US0626,US0626,2,2.0,,,,
US,US42,42,1,3,Original,Ika,Zach,,False,False,Zach,2,1,US0626,,US0626,2,2.0,Shot in the dark,Not safe,,
US,US42,42,2,5,Original,Taku,Jonathan,Marya,False,False,Marya,3,1,US0615,US0618,US0618,3,3.0,,,,
US,US42,42,2,5,Original,Taku,Lindsay,Marya,False,False,Marya,3,1,US0616,US0618,US0618,3,3.0,,,,
US,US42,42,2,5,Original,Taku,Marya,,False,False,Marya,3,1,US0618,,US0618,3,3.0,Shot in the dark,Not safe,,
US,US42,42,2,5,Original,Taku,Maryanne,Marya,False,False,Marya,3,1,US0619,US0618,US0618,3,3.0,,,,
US,US42,42,2,5,Original,Taku,Omar,Marya,False,False,Marya,3,1,US0621,US0618,US0618,3,3.0,,,,
US,US42,42,3,7,Original,Vati,Chanelle,,False,True,Jenny,4,1,US0609,,US0614,4,4.0,Summit,Lost vote,,
US,US42,42,3,7,Original,Vati,Daniel,Lydia,False,True,Jenny,4,1,US0610,US0617,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Hai,Jenny,False,True,Jenny,4,1,US0612,US0614,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Jenny,Lydia,False,True,Jenny,4,1,US0614,US0617,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Lydia,Jenny,False,True,Jenny,4,1,US0617,US0614,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Mike,,False,True,Jenny,4,1,US0620,,US0614,4,4.0,Beware advantage,Lost vote,,
US,US42,42,3,7,Original,Vati,Chanelle,,False,True,Jenny,4,2,US0609,,US0614,4,4.0,Summit,Lost vote,,
US,US42,42,3,7,Original,Vati,Daniel,Lydia,False,True,Jenny,4,2,US0610,US0617,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Hai,Jenny,False,True,Jenny,4,2,US0612,US0614,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Jenny,,False,True,Jenny,4,2,US0614,,US0614,4,4.0,Deadlock,Can't vote,,
US,US42,42,3,7,Original,Vati,Lydia,,False,True,Jenny,4,2,US0617,,US0614,4,4.0,Deadlock,Can't vote,,
US,US42,42,3,7,Original,Vati,Mike,,False,True,Jenny,4,2,US0620,,US0614,4,4.0,Beware advantage,Lost vote,,
US,US42,42,3,7,Original,Vati,Chanelle,,False,False,Jenny,4,3,US0609,,US0614,4,4.0,Summit,Lost vote,,
US,US42,42,3,7,Original,Vati,Daniel,Jenny,False,False,Jenny,4,3,US0610,US0614,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Hai,Jenny,False,False,Jenny,4,3,US0612,US0614,US0614,4,4.0,,,,
US,US42,42,3,7,Original,Vati,Jenny,,False,False,Jenny,4,3,US0614,,US0614,4,4.0,Deadlock,Can't vote,,
US,US42,42,3,7,Original,Vati,Lydia,,False,False,Jenny,4,3,US0617,,US0614,4,4.0,Deadlock,Can't vote,,
US,US42,42,3,7,Original,Vati,Mike,,False,False,Jenny,4,3,US0620,,US0614,4,4.0,Beware advantage,Lost vote,,
US,US42,42,4,9,Original,Ika,Drea,Swati,False,False,Swati,5,1,US0611,US0624,US0624,5,6.0,,,,
US,US42,42,4,9,Original,Ika,Rocksroy,Tori,False,False,Swati,5,1,US0622,US0625,US0624,5,6.0,,,,
US,US42,42,4,9,Original,Ika,Romeo,Swati,False,False,Swati,5,1,US0623,US0624,US0624,5,6.0,,,,
US,US42,42,4,9,Original,Ika,Swati,,False,False,Swati,5,1,US0624,,US0624,5,6.0,Shot in the dark,Not safe,,
US,US42,42,4,9,Original,Ika,Tori,Swati,False,False,Swati,5,1,US0625,US0624,US0624,5,6.0,,,,
US,US42,42,5,11,Original,Vati,Chanelle,Mike,False,True,Daniel,6,1,US0609,US0620,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Daniel,Chanelle,False,True,Daniel,6,1,US0610,US0609,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Hai,Daniel,False,True,Daniel,6,1,US0612,US0610,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Lydia,Daniel,False,True,Daniel,6,1,US0617,US0610,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Mike,Chanelle,False,True,Daniel,6,1,US0620,US0609,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Chanelle,,False,False,Daniel,6,2,US0609,,US0610,6,7.0,Deadlock,Can't vote,,
US,US42,42,5,11,Original,Vati,Daniel,,False,False,Daniel,6,2,US0610,,US0610,6,7.0,Deadlock,Can't vote,,
US,US42,42,5,11,Original,Vati,Hai,Daniel,False,False,Daniel,6,2,US0612,US0610,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Lydia,Daniel,False,False,Daniel,6,2,US0617,US0610,US0610,6,7.0,,,,
US,US42,42,5,11,Original,Vati,Mike,Daniel,False,False,Daniel,6,2,US0620,US0610,US0610,6,7.0,,,,
US,US42,42,7,14,Merged,Kula Kula,Chanelle,Jonathan,False,False,Lydia,7,1,US0609,US0615,US0617,8,9.0,,,Individual,
US,US42,42,7,14,Merged,Kula Kula,Drea,Lydia,False,False,Lydia,7,1,US0611,US0617,US0617,8,9.0,,,Individual,
US,US42,42,7,14,Merged,Kula Kula,Hai,Lydia,False,False,Lydia,7,1,US0612,US0617,US0617,8,9.0,,,,
US,US42,42,7,14,Merged,Kula Kula,Jonathan,Lydia,False,False,Lydia,7,1,US0615,US0617,US0617,8,9.0,,,,
US,US42,42,7,14,Merged,Kula Kula,Lindsay,Lydia,False,False,Lydia,7,1,US0616,US0617,US0617,8,9.0,,,,
US,US42,42,7,14,Merged,Kula Kula,Lydia,Maryanne,False,False,Lydia,7,1,US0617,US0619,US0617,8,9.0,,,,
US,US42,42,7,14,Merged,Kula Kula,Maryanne,Lydia,False,False,Lydia,7,1,US0619,US0617,US0617,8,9.0,,,,
US,US42,42,7,14,Merged,Kula Kula,Mike,Lydia,False,False,Lydia,7,1,US0620,US0617,US0617,8,9.0,,,Individual,
US,US42,42,7,14,Merged,Kula Kula,Omar,,False,False,Lydia,7,1,US0621,,US0617,8,9.0,Summit,Lost vote,Individual,
US,US42,42,7,14,Merged,Kula Kula,Rocksroy,Lindsay,False,False,Lydia,7,1,US0622,US0616,US0617,8,9.0,,,Individual,
US,US42,42,7,14,Merged,Kula Kula,Romeo,Maryanne,False,False,Lydia,7,1,US0623,US0619,US0617,8,9.0,,,Individual,
US,US42,42,7,14,Merged,Kula Kula,Tori,Jonathan,False,False,Lydia,7,1,US0625,US0615,US0617,8,9.0,,,Individual,
US,US42,42,8,16,Merged,Kula Kula,Chanelle,Romeo,False,False,Chanelle,8,1,US0609,US0623,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Drea,Chanelle,False,False,Chanelle,8,1,US0611,US0609,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Hai,Chanelle,False,False,Chanelle,8,1,US0612,US0609,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Jonathan,Chanelle,False,False,Chanelle,8,1,US0615,US0609,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Lindsay,Chanelle,False,False,Chanelle,8,1,US0616,US0609,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Maryanne,Romeo,False,False,Chanelle,8,1,US0619,US0623,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Mike,Chanelle,False,False,Chanelle,8,1,US0620,US0609,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Omar,Romeo,False,False,Chanelle,8,1,US0621,US0623,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Rocksroy,Chanelle,False,False,Chanelle,8,1,US0622,US0609,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Romeo,Hai,False,False,Chanelle,8,1,US0623,US0612,US0609,9,11.0,,,,
US,US42,42,8,16,Merged,Kula Kula,Tori,Chanelle,False,False,Chanelle,8,1,US0625,US0609,US0609,9,11.0,,,Individual,
US,US42,42,9,17,Merged,Kula Kula,Hai,Rocksroy,False,False,Rocksroy,9,1,US0612,US0622,US0622,10,12.0,,,Individual,
US,US42,42,9,17,Merged,Kula Kula,Mike,Rocksroy,False,False,Rocksroy,9,1,US0620,US0622,US0622,10,12.0,,,,
US,US42,42,9,17,Merged,Kula Kula,Omar,Rocksroy,False,False,Rocksroy,9,1,US0621,US0622,US0622,10,12.0,,,,
US,US42,42,9,17,Merged,Kula Kula,Rocksroy,Romeo,False,False,Rocksroy,9,1,US0622,US0623,US0622,10,12.0,,,,
US,US42,42,9,17,Merged,Kula Kula,Romeo,Rocksroy,False,False,Rocksroy,9,1,US0623,US0622,US0622,10,12.0,,,,
US,US42,42,9,17,Merged,Kula Kula,Drea,Tori,False,False,Tori,10,1,US0611,US0625,US0625,11,12.0,,,Hidden,
US,US42,42,9,17,Merged,Kula Kula,Jonathan,Tori,False,False,Tori,10,1,US0615,US0625,US0625,11,12.0,,,Individual,
US,US42,42,9,17,Merged,Kula Kula,Lindsay,Tori,False,False,Tori,10,1,US0616,US0625,US0625,11,12.0,,,,
US,US42,42,9,17,Merged,Kula Kula,Maryanne,Tori,False,False,Tori,10,1,US0619,US0625,US0625,11,12.0,,,Hidden,
US,US42,42,9,17,Merged,Kula Kula,Tori,,False,False,Tori,10,1,US0625,,US0625,11,12.0,Shot in the dark,Not safe,,
US,US42,42,10,19,Merged,Kula Kula,Drea,Hai,False,False,Hai,11,1,US0611,US0612,US0612,12,14.0,,,,
US,US42,42,10,19,Merged,Kula Kula,Hai,Jonathan,False,False,Hai,11,1,US0612,US0615,US0612,12,14.0,,,,
US,US42,42,10,19,Merged,Kula Kula,Jonathan,Hai,False,False,Hai,11,1,US0615,US0612,US0612,12,14.0,,,,
US,US42,42,10,19,Merged,Kula Kula,Lindsay,Hai,False,False,Hai,11,1,US0616,US0612,US0612,12,14.0,,,Individual,
US,US42,42,10,19,Merged,Kula Kula,Maryanne,Hai,False,False,Hai,11,1,US0619,US0612,US0612,12,14.0,,,,
US,US42,42,10,19,Merged,Kula Kula,Mike,Hai,False,False,Hai,11,1,US0620,US0612,US0612,12,14.0,,,,
US,US42,42,10,19,Merged,Kula Kula,Omar,Hai,False,False,Hai,11,1,US0621,US0612,US0612,12,14.0,,,,
US,US42,42,10,19,Merged,Kula Kula,Romeo,Jonathan,False,False,Hai,11,1,US0623,US0615,US0612,12,14.0,,,,
US,US42,42,11,21,Merged,Kula Kula,Drea,Mike,False,False,Drea,12,1,US0611,US0620,US0611,13,15.0,,,,
US,US42,42,11,21,Merged,Kula Kula,Drea,Mike,False,False,Drea,12,1,US0611,US0620,US0611,13,15.0,Extra vote,Extra vote,,
US,US42,42,11,21,Merged,Kula Kula,Jonathan,Drea,False,False,Drea,12,1,US0615,US0611,US0611,13,15.0,,,Individual,
US,US42,42,11,21,Merged,Kula Kula,Lindsay,Drea,False,False,Drea,12,1,US0616,US0611,US0611,13,15.0,Do or die,Safe,Do or Die,
US,US42,42,11,21,Merged,Kula Kula,Maryanne,Drea,False,False,Drea,12,1,US0619,US0611,US0611,13,15.0,,,,
US,US42,42,11,21,Merged,Kula Kula,Mike,Drea,False,False,Drea,12,1,US0620,US0611,US0611,13,15.0,,,,
US,US42,42,11,21,Merged,Kula Kula,Omar,Drea,False,False,Drea,12,1,US0621,US0611,US0611,13,15.0,,,,
US,US42,42,11,21,Merged,Kula Kula,Romeo,Mike,False,False,Drea,12,1,US0623,US0620,US0611,13,15.0,,,,
US,US42,42,12,23,Merged,Kula Kula,Jonathan,Romeo,False,False,Omar,13,1,US0615,US0623,US0621,14,17.0,,,,"Romeo, Omar"
US,US42,42,12,23,Merged,Kula Kula,Lindsay,Jonathan,False,False,Omar,13,1,US0616,US0615,US0621,14,17.0,,,Individual,
US,US42,42,12,23,Merged,Kula Kula,Maryanne,Omar,False,False,Omar,13,1,US0619,US0621,US0621,14,17.0,,,,"Romeo, Omar"
US,US42,42,12,23,Merged,Kula Kula,Maryanne,Omar,False,False,Omar,13,1,US0619,US0621,US0621,14,17.0,Extra vote,Extra vote,,"Romeo, Omar"
US,US42,42,12,23,Merged,Kula Kula,Mike,Romeo,False,False,Omar,13,1,US0620,US0623,US0621,14,17.0,,,,"Romeo, Omar"
US,US42,42,12,23,Merged,Kula Kula,Omar,Jonathan,False,False,Omar,13,1,US0621,US0615,US0621,14,17.0,,,,
US,US42,42,12,23,Merged,Kula Kula,Romeo,Omar,False,False,Omar,13,1,US0623,US0621,US0621,14,17.0,,,,"Romeo, Omar"
US,US42,42,13,24,Merged,Kula Kula,Jonathan,Lindsay,False,False,Lindsay,14,1,US0615,US0616,US0616,15,18.0,,,,
US,US42,42,13,24,Merged,Kula Kula,Lindsay,Jonathan,False,False,Lindsay,14,1,US0616,US0615,US0616,15,18.0,,,,
US,US42,42,13,24,Merged,Kula Kula,Maryanne,Lindsay,False,False,Lindsay,14,1,US0619,US0616,US0616,15,18.0,,,Hidden,
US,US42,42,13,24,Merged,Kula Kula,Mike,Lindsay,False,False,Lindsay,14,1,US0620,US0616,US0616,15,18.0,,,Individual,
US,US42,42,13,24,Merged,Kula Kula,Romeo,Lindsay,False,False,Lindsay,14,1,US0623,US0616,US0616,15,18.0,,,,
US,US42,42,13,25,Merged,Kula Kula,Jonathan,,False,False,Jonathan,15,1,US0615,,US0615,16,19.0,Fire challenge (f4),Lost,,
US,US42,42,13,25,Merged,Kula Kula,Maryanne,,False,False,Jonathan,15,1,US0619,,US0615,16,19.0,Fire challenge (f4),Saved,,
US,US42,42,13,25,Merged,Kula Kula,Mike,,False,False,Jonathan,15,1,US0620,,US0615,16,19.0,Fire challenge (f4),Won,,
US,US42,42,13,25,Merged,Kula Kula,Romeo,,False,False,Jonathan,15,1,US0623,,US0615,16,19.0,Fire challenge (f4),Immune,Individual,
US,US41,41,1,3,Original,Yase,Abraham,Tiffany,False,False,Abraham,1,1,US0591,US0604,US0591,1,2.0,,,,
US,US41,41,1,3,Original,Yase,Xander,Abraham,False,False,Abraham,1,1,US0597,US0591,US0591,1,2.0,,,,
US,US41,41,1,3,Original,Yase,Evvie,Abraham,False,False,Abraham,1,1,US0598,US0591,US0591,1,2.0,,,,
US,US41,41,1,3,Original,Yase,Tiffany,Abraham,False,False,Abraham,1,1,US0604,US0591,US0591,1,2.0,,,,
US,US41,41,1,3,Original,Yase,Voce,Abraham,False,False,Abraham,1,1,US0607,US0591,US0591,1,2.0,,,,
US,US41,41,1,3,Original,Yase,Liana,Abraham,False,False,Abraham,1,1,US0608,US0591,US0591,1,2.0,,,,
US,US41,41,1,3,Original,Ua,Sara,Brad,False,False,Sara,2,1,US0592,US0602,US0592,2,2.0,,,,
US,US41,41,1,3,Original,Ua,Genie,Ricard,False,False,Sara,2,1,US0595,US0596,US0592,2,2.0,,,,
US,US41,41,1,3,Original,Ua,Ricard,Sara,False,False,Sara,2,1,US0596,US0592,US0592,2,2.0,,,,
US,US41,41,1,3,Original,Ua,Brad,Sara,False,False,Sara,2,1,US0602,US0592,US0592,2,2.0,,,,
